Date,Session,Price,SellVolume,BuyVolume
2,8,-1,0,0
2,8,1919,0,45
2,8,1923,0,24
2,8,1935,0,46
2,8,1936,0,142
2,8,1937,0,16
2,8,1938,0,59
2,8,1941,0,51
2,8,1945,0,140
2,8,1947,0,45
2,8,1948,0,40
2,8,1951,0,45
2,8,1952,23,0
2,8,1953,0,30
2,8,1954,0,104
2,8,1955,14,0
2,8,1956,34,0
2,8,1957,0,29
2,8,1958,0,28
2,8,1960,0,46
2,8,1961,60,0
2,8,1962,32,0
2,8,1963,48,0
2,8,1966,48,0
2,8,1968,19,0
2,8,1975,138,0
2,8,1977,60,0
2,8,1980,63,0
2,8,1982,43,0
2,8,1984,23,0
2,8,1991,36,0
2,8,1993,58,0
2,8,1994,47,0
2,8,1996,37,0
2,8,1999,33,0
2,8,2000,19,0
2,8,2002,29,0
2,8,2003,30,0
2,8,2004,87,0
2,8,2009,13,0
2,8,2012,38,0
2,8,2037,75,0
2,8,2039,11,0
