Date,Session,RealTime,LoginName,Command,OrderID,BrandName,NewRepay,SellBuy,MarketLimit,Price,Volume,RandomNumber
28,5,Tue Jul 14 00:01:58 JST 2015,URandomAgent,Request,2712,j30,1,1,2,2181,40,507216593
28,5,Tue Jul 14 00:01:58 JST 2015,TrendStrategy,Request,2713,j30,1,1,2,2162,48,1694511135
28,5,Tue Jul 14 00:01:58 JST 2015,AntiTrendStrategy1,Request,2714,j30,1,2,2,2168,25,1528272760
28,5,Tue Jul 14 00:01:58 JST 2015,AntiTrendStrategy2,Request,2715,j30,1,2,2,2189,38,667578328
28,5,Tue Jul 14 00:01:58 JST 2015,SRandomStrategy0000,Request,2716,j30,1,2,2,2149,45,1204330734
28,5,Tue Jul 14 00:01:58 JST 2015,SRandomStrategy0001,Request,2717,j30,1,2,2,2143,26,626465527
28,5,Tue Jul 14 00:01:58 JST 2015,SRandomStrategy0002,Request,2718,j30,1,1,2,2154,36,1412639239
28,5,Tue Jul 14 00:01:58 JST 2015,SMovingAverageStrategy1,Request,2719,j30,1,1,2,2123,32,1060433843
28,5,Tue Jul 14 00:01:58 JST 2015,SMovingAverageStrategy3,Request,2720,j30,1,1,2,2125,18,1025890053
28,5,Tue Jul 14 00:01:58 JST 2015,SFSpreadStrategy1,Request,2721,j30,1,1,2,2144,34,41800031
28,5,Tue Jul 14 00:01:58 JST 2015,SFSpreadStrategy2,Request,2722,j30,1,1,2,2157,33,379350488
28,5,Tue Jul 14 00:01:58 JST 2015,DayTradeStrategy1,Request,2723,j30,1,2,2,2146,20,719716961
28,5,Tue Jul 14 00:01:58 JST 2015,DayTradeStrategy1,Request,2724,j30,1,1,2,2189,31,874930395
28,5,Tue Jul 14 00:01:58 JST 2015,DayTradeStrategy2,Request,2725,j30,1,2,2,2146,22,1235219910
28,5,Tue Jul 14 00:01:58 JST 2015,DayTradeStrategy2,Request,2726,j30,1,1,2,2189,43,631048535
