Date,Session,RealTime,LoginName,Command,OrderID,BrandName,NewRepay,SellBuy,MarketLimit,Price,Volume,RandomNumber
25,4,Tue Jul 14 00:00:34 JST 2015,URandomAgent,Request,2395,j30,1,2,2,2209,39,1623842270
25,4,Tue Jul 14 00:00:34 JST 2015,TrendStrategy,Request,2396,j30,1,2,2,2204,36,1162869274
25,4,Tue Jul 14 00:00:34 JST 2015,AntiTrendStrategy1,Request,2397,j30,1,1,2,2197,12,2124227212
25,4,Tue Jul 14 00:00:34 JST 2015,AntiTrendStrategy2,Request,2398,j30,1,1,2,2215,23,868310452
25,4,Tue Jul 14 00:00:34 JST 2015,SRandomStrategy0000,Request,2399,j30,1,2,2,2275,40,1484671661
25,4,Tue Jul 14 00:00:34 JST 2015,SRandomStrategy0001,Request,2400,j30,1,2,2,2296,37,1264042321
25,4,Tue Jul 14 00:00:34 JST 2015,SRandomStrategy0002,Request,2401,j30,1,2,2,2235,35,1452541226
25,4,Tue Jul 14 00:00:34 JST 2015,RsiStrategy,Request,2402,j30,1,1,2,2195,49,1473031662
25,4,Tue Jul 14 00:00:34 JST 2015,SRsiStrategy1,Request,2403,j30,1,1,2,2252,37,1420691255
25,4,Tue Jul 14 00:00:34 JST 2015,SRsiStrategy2,Request,2404,j30,1,1,2,2230,35,1659526732
25,4,Tue Jul 14 00:00:34 JST 2015,SRsiStrategy3,Request,2405,j30,1,1,2,2242,20,775670708
25,4,Tue Jul 14 00:00:34 JST 2015,SFSpreadStrategy1,Request,2406,j30,1,2,2,2239,12,1101850862
25,4,Tue Jul 14 00:00:34 JST 2015,SFSpreadStrategy2,Request,2407,j30,1,2,2,2208,47,185256495
25,4,Tue Jul 14 00:00:34 JST 2015,DayTradeStrategy1,Request,2408,j30,1,2,2,2187,30,2131747936
25,4,Tue Jul 14 00:00:34 JST 2015,DayTradeStrategy1,Request,2409,j30,1,1,2,2232,34,1706957231
25,4,Tue Jul 14 00:00:34 JST 2015,DayTradeStrategy2,Request,2410,j30,1,2,2,2187,18,1429494019
25,4,Tue Jul 14 00:00:34 JST 2015,DayTradeStrategy2,Request,2411,j30,1,1,2,2232,24,1142487870
