Date,Session,RealTime,LoginName,Command,OrderID,BrandName,NewRepay,SellBuy,MarketLimit,Price,Volume,RandomNumber
18,1,Mon Jul 13 23:57:16 JST 2015,URandomAgent,Request,1562,j30,1,2,2,2268,11,149291494
18,1,Mon Jul 13 23:57:16 JST 2015,TrendStrategy,Request,1563,j30,1,2,2,2275,34,551699240
18,1,Mon Jul 13 23:57:16 JST 2015,AntiTrendStrategy1,Request,1564,j30,1,1,2,2229,31,1005796332
18,1,Mon Jul 13 23:57:16 JST 2015,AntiTrendStrategy2,Request,1565,j30,1,1,2,2258,27,474426998
18,1,Mon Jul 13 23:57:16 JST 2015,SRandomStrategy0000,Request,1566,j30,1,1,2,2297,37,1435198311
18,1,Mon Jul 13 23:57:16 JST 2015,SRandomStrategy0001,Request,1567,j30,1,2,2,2299,17,1948789076
18,1,Mon Jul 13 23:57:16 JST 2015,SRandomStrategy0002,Request,1568,j30,1,1,2,2307,44,2059272443
18,1,Mon Jul 13 23:57:16 JST 2015,SFSpreadStrategy1,Request,1569,j30,1,2,2,2284,14,609668224
18,1,Mon Jul 13 23:57:16 JST 2015,SFSpreadStrategy2,Request,1570,j30,1,2,2,2299,23,388025709
18,1,Mon Jul 13 23:57:16 JST 2015,DayTradeStrategy1,Request,1571,j30,1,2,2,2213,49,895131117
18,1,Mon Jul 13 23:57:16 JST 2015,DayTradeStrategy1,Request,1572,j30,1,1,2,2258,10,617685987
18,1,Mon Jul 13 23:57:16 JST 2015,DayTradeStrategy2,Request,1573,j30,1,2,2,2213,50,916549715
18,1,Mon Jul 13 23:57:16 JST 2015,DayTradeStrategy2,Request,1574,j30,1,1,2,2258,50,228919176
