Date,Session,RealTime,LoginName,Command,OrderID,BrandName,NewRepay,SellBuy,MarketLimit,Price,Volume,RandomNumber
24,7,Tue Jul 14 00:00:16 JST 2015,URandomAgent,Request,2314,j30,1,1,2,2141,48,719624286
24,7,Tue Jul 14 00:00:16 JST 2015,TrendStrategy,Request,2315,j30,1,2,2,2168,44,290858635
24,7,Tue Jul 14 00:00:16 JST 2015,AntiTrendStrategy1,Request,2316,j30,1,1,2,2165,41,894827543
24,7,Tue Jul 14 00:00:16 JST 2015,AntiTrendStrategy2,Request,2317,j30,1,1,2,2168,45,464710629
24,7,Tue Jul 14 00:00:16 JST 2015,SRandomStrategy0000,Request,2318,j30,1,1,2,2227,22,1156972542
24,7,Tue Jul 14 00:00:16 JST 2015,SRandomStrategy0001,Request,2319,j30,1,1,2,2194,23,1292810458
24,7,Tue Jul 14 00:00:16 JST 2015,SRandomStrategy0002,Request,2320,j30,1,2,2,2203,40,1280487217
24,7,Tue Jul 14 00:00:16 JST 2015,RsiStrategy,Request,2321,j30,1,1,2,2150,16,1357967464
24,7,Tue Jul 14 00:00:16 JST 2015,SRsiStrategy1,Request,2322,j30,1,1,2,2243,39,1146426110
24,7,Tue Jul 14 00:00:16 JST 2015,SRsiStrategy2,Request,2323,j30,1,1,2,2201,32,579119921
24,7,Tue Jul 14 00:00:16 JST 2015,SRsiStrategy3,Request,2324,j30,1,1,2,2204,15,591428985
24,7,Tue Jul 14 00:00:16 JST 2015,SFSpreadStrategy1,Request,2325,j30,1,2,2,2193,19,1724780489
24,7,Tue Jul 14 00:00:16 JST 2015,SFSpreadStrategy2,Request,2326,j30,1,2,2,2179,13,1259528202
24,7,Tue Jul 14 00:00:16 JST 2015,DayTradeStrategy1,Request,2327,j30,1,2,2,2146,48,1968546275
24,7,Tue Jul 14 00:00:16 JST 2015,DayTradeStrategy1,Request,2328,j30,1,1,2,2189,40,1987955775
24,7,Tue Jul 14 00:00:16 JST 2015,DayTradeStrategy2,Request,2329,j30,1,2,2,2146,25,240746247
24,7,Tue Jul 14 00:00:16 JST 2015,DayTradeStrategy2,Request,2330,j30,1,1,2,2189,10,1587313047
