Date,Session,RealTime,LoginName,Command,OrderID,BrandName,NewRepay,SellBuy,MarketLimit,Price,Volume,RandomNumber
17,7,Mon Jul 13 23:57:07 JST 2015,URandomAgent,Request,1538,j30,1,1,2,2238,34,1939348621
17,7,Mon Jul 13 23:57:07 JST 2015,TrendStrategy,Request,1539,j30,1,1,2,2224,33,1545396958
17,7,Mon Jul 13 23:57:07 JST 2015,AntiTrendStrategy1,Request,1540,j30,1,2,2,2226,20,303863674
17,7,Mon Jul 13 23:57:07 JST 2015,AntiTrendStrategy2,Request,1541,j30,1,2,2,2281,19,1956154246
17,7,Mon Jul 13 23:57:07 JST 2015,SRandomStrategy0000,Request,1542,j30,1,1,2,2158,46,1173070625
17,7,Mon Jul 13 23:57:07 JST 2015,SRandomStrategy0001,Request,1543,j30,1,2,2,2164,33,393039752
17,7,Mon Jul 13 23:57:07 JST 2015,SRandomStrategy0002,Request,1544,j30,1,2,2,2154,36,1946498464
17,7,Mon Jul 13 23:57:07 JST 2015,SFSpreadStrategy1,Request,1545,j30,1,1,2,2177,23,733239951
17,7,Mon Jul 13 23:57:07 JST 2015,SFSpreadStrategy2,Request,1546,j30,1,1,2,2157,13,1543462180
17,7,Mon Jul 13 23:57:07 JST 2015,DayTradeStrategy1,Request,1547,j30,1,2,2,2210,48,1349221714
17,7,Mon Jul 13 23:57:07 JST 2015,DayTradeStrategy1,Request,1548,j30,1,1,2,2255,22,1912284245
17,7,Mon Jul 13 23:57:07 JST 2015,DayTradeStrategy2,Request,1549,j30,1,2,2,2210,12,125931983
17,7,Mon Jul 13 23:57:07 JST 2015,DayTradeStrategy2,Request,1550,j30,1,1,2,2255,40,556698894
