Date,Session,RealTime,LoginName,Command,OrderID,BrandName,NewRepay,SellBuy,MarketLimit,Price,Volume,RandomNumber
18,3,Mon Jul 13 23:57:22 JST 2015,URandomAgent,Request,1585,j30,1,2,2,2303,44,1097645583
18,3,Mon Jul 13 23:57:22 JST 2015,UMovingAverageAgent,Request,1586,j30,1,2,2,2278,21,844634493
18,3,Mon Jul 13 23:57:22 JST 2015,TrendStrategy,Request,1587,j30,1,2,2,2269,39,344064308
18,3,Mon Jul 13 23:57:22 JST 2015,AntiTrendStrategy1,Request,1588,j30,1,1,2,2339,47,1265085478
18,3,Mon Jul 13 23:57:22 JST 2015,SRandomStrategy0000,Request,1589,j30,1,2,2,2230,45,370951941
18,3,Mon Jul 13 23:57:22 JST 2015,SRandomStrategy0001,Request,1590,j30,1,1,2,2279,40,502691454
18,3,Mon Jul 13 23:57:22 JST 2015,SRandomStrategy0002,Request,1591,j30,1,1,2,2259,39,533800969
18,3,Mon Jul 13 23:57:22 JST 2015,RsiStrategy,Request,1592,j30,1,1,2,2281,18,1061013284
18,3,Mon Jul 13 23:57:22 JST 2015,SMovingAverageStrategy1,Request,1593,j30,1,2,2,2268,22,792386785
18,3,Mon Jul 13 23:57:22 JST 2015,SMovingAverageStrategy2,Request,1594,j30,1,2,2,2270,18,1942499020
18,3,Mon Jul 13 23:57:22 JST 2015,SMovingAverageStrategy3,Request,1595,j30,1,2,2,2272,35,1431305726
18,3,Mon Jul 13 23:57:22 JST 2015,DayTradeStrategy1,Request,1596,j30,1,2,2,2245,31,1637885485
18,3,Mon Jul 13 23:57:22 JST 2015,DayTradeStrategy1,Request,1597,j30,1,1,2,2290,34,1219932648
18,3,Mon Jul 13 23:57:22 JST 2015,DayTradeStrategy2,Request,1598,j30,1,2,2,2245,24,924296168
18,3,Mon Jul 13 23:57:22 JST 2015,DayTradeStrategy2,Request,1599,j30,1,1,2,2290,31,1497649589
