Date,Session,Price,SellVolume,BuyVolume
6,8,-1,0,0
6,8,2062,0,45
6,8,2077,0,44
6,8,2088,0,41
6,8,2089,0,45
6,8,2090,0,81
6,8,2091,0,62
6,8,2092,0,18
6,8,2096,0,235
6,8,2097,0,71
6,8,2116,25,0
6,8,2118,9,0
6,8,2120,18,0
6,8,2125,39,0
6,8,2128,0,22
6,8,2131,69,0
6,8,2133,52,0
6,8,2134,49,0
6,8,2139,200,0
6,8,2140,28,0
6,8,2190,44,0
6,8,2198,48,0
6,8,2210,37,0
6,8,2222,32,0
6,8,2223,43,0
6,8,2228,61,0
6,8,2234,19,0
6,8,2244,22,0
6,8,2252,16,0
6,8,2254,36,0
6,8,2255,41,0
6,8,2258,23,0
6,8,2259,27,0
6,8,2262,43,0
6,8,2272,85,0
6,8,2274,26,0
6,8,2280,15,0
6,8,2286,41,0
6,8,2287,26,0
6,8,2292,43,0
6,8,2303,48,0
