Date,Session,Price,SellVolume,BuyVolume
3,7,-1,0,0
3,7,1905,0,31
3,7,1910,0,20
3,7,1925,0,39
3,7,1929,0,69
3,7,1936,0,28
3,7,1937,0,51
3,7,1938,0,40
3,7,1941,0,43
3,7,1949,0,44
3,7,1950,0,111
3,7,1954,0,46
3,7,1956,0,162
3,7,1957,0,1
3,7,1960,0,34
3,7,1963,0,68
3,7,1968,0,32
3,7,1971,0,31
3,7,1975,0,31
3,7,1976,32,0
3,7,1977,38,0
3,7,1980,21,0
3,7,1982,30,0
3,7,1988,39,0
3,7,1989,32,0
3,7,1991,0,47
3,7,1993,49,0
3,7,1995,117,0
3,7,2000,33,0
3,7,2002,16,0
3,7,2005,41,0
3,7,2011,0,22
3,7,2012,14,0
3,7,2013,0,17
3,7,2014,0,35
3,7,2018,42,0
3,7,2023,40,0
