Date,Session,Price,SellVolume,BuyVolume
5,6,-1,0,0
5,6,2002,0,46
5,6,2015,0,41
5,6,2022,0,45
5,6,2028,0,77
5,6,2032,24,0
5,6,2033,0,11
5,6,2035,0,68
5,6,2036,0,34
5,6,2046,0,90
5,6,2049,0,56
5,6,2050,0,47
5,6,2051,0,40
5,6,2059,0,25
5,6,2062,0,44
5,6,2063,0,20
5,6,2070,0,13
5,6,2072,62,0
5,6,2076,63,0
5,6,2077,28,0
5,6,2080,64,0
5,6,2082,46,47
5,6,2083,75,0
5,6,2084,46,0
5,6,2086,40,48
5,6,2087,60,0
5,6,2090,51,0
5,6,2092,81,0
5,6,2101,24,0
5,6,2105,46,0
5,6,2112,19,0
5,6,2135,50,0
5,6,2142,42,0
5,6,2143,40,0
5,6,2149,24,0
5,6,2155,50,0
5,6,2161,25,0
5,6,2169,47,0
5,6,2172,43,0
5,6,2173,61,0
5,6,2180,41,0
5,6,2187,18,0
5,6,2188,38,32
5,6,2189,45,0
5,6,2190,27,0
5,6,2197,35,0
5,6,2212,45,0
5,6,2234,19,0
5,6,2245,18,0
