Date,Session,Price,SellVolume,BuyVolume
2,5,-1,0,0
2,5,1908,14,0
2,5,1919,0,45
2,5,1921,25,0
2,5,1928,27,0
2,5,1936,0,75
2,5,1937,0,16
2,5,1945,19,140
2,5,1948,0,40
2,5,1950,48,0
2,5,1953,0,30
2,5,1954,0,78
2,5,1956,43,3
2,5,1959,37,0
2,5,1960,0,35
2,5,1961,47,0
2,5,1962,32,0
2,5,1968,19,0
2,5,1969,0,48
2,5,1975,71,0
2,5,1984,23,0
2,5,1991,18,0
2,5,1993,58,0
2,5,1995,0,48
2,5,1996,37,0
2,5,1999,33,0
2,5,2000,19,0
2,5,2002,29,0
2,5,2003,30,0
2,5,2004,87,0
2,5,2012,38,0
2,5,2037,75,0
2,5,2039,11,0
