Date,Session,Price,SellVolume,BuyVolume
1,8,-1,0,0
1,8,1964,0,31
1,8,1980,0,19
1,8,1981,37,0
1,8,1982,0,41
1,8,1983,0,28
1,8,1989,0,36
1,8,1990,0,85
1,8,1991,0,49
1,8,1993,0,43
1,8,1994,0,43
1,8,1995,0,33
1,8,1997,0,46
1,8,1998,0,28
1,8,1999,0,132
1,8,2002,11,33
1,8,2003,0,30
1,8,2005,0,101
1,8,2010,0,17
1,8,2011,0,26
1,8,2013,0,26
1,8,2016,0,34
1,8,2017,0,39
1,8,2018,22,0
1,8,2019,46,0
1,8,2022,29,0
1,8,2030,0,41
1,8,2031,78,0
1,8,2035,41,0
1,8,2036,73,0
1,8,2037,37,0
1,8,2038,25,0
1,8,2039,13,0
1,8,2040,135,0
1,8,2044,18,0
1,8,2046,88,0
1,8,2048,29,0
1,8,2050,39,0
1,8,2051,49,0
1,8,2053,24,0
1,8,2056,127,0
1,8,2059,34,0
1,8,2062,22,0
1,8,2072,41,0
1,8,2073,37,0
1,8,2088,40,0
1,8,2096,21,0
