Date,Session,Price,SellVolume,BuyVolume
7,7,-1,0,0
7,7,2095,0,55
7,7,2100,0,17
7,7,2114,0,32
7,7,2116,0,57
7,7,2117,0,18
7,7,2126,0,30
7,7,2128,0,24
7,7,2136,0,139
7,7,2138,0,17
7,7,2148,0,14
7,7,2149,0,33
7,7,2154,0,33
7,7,2156,0,17
7,7,2157,4,0
7,7,2159,43,0
7,7,2163,0,14
7,7,2167,38,0
7,7,2168,49,0
7,7,2169,27,0
7,7,2178,0,26
7,7,2179,123,0
7,7,2180,49,0
7,7,2252,34,0
7,7,2286,38,0
7,7,2296,26,0
7,7,2305,18,0
7,7,2307,18,0
7,7,2309,39,0
7,7,2310,50,0
7,7,2311,60,0
7,7,2315,0,19
7,7,2319,42,0
7,7,2321,48,0
7,7,2324,32,0
7,7,2326,43,0
7,7,2328,72,0
7,7,2329,29,0
7,7,2330,19,0
7,7,2331,41,0
7,7,2336,45,0
7,7,2352,43,0
7,7,2364,46,0
