Date,Session,Price,SellVolume,BuyVolume
29,5,-1,0,0
29,5,2020,45,0
29,5,2024,0,39
29,5,2026,11,0
29,5,2032,0,11
29,5,2036,0,30
29,5,2037,0,43
29,5,2041,0,26
29,5,2045,0,30
29,5,2047,0,22
29,5,2051,0,23
29,5,2054,23,0
29,5,2055,0,48
29,5,2056,0,38
29,5,2057,0,27
29,5,2060,0,49
29,5,2067,0,66
29,5,2069,0,14
29,5,2074,0,64
29,5,2075,0,67
29,5,2076,0,71
29,5,2077,0,23
29,5,2078,0,48
29,5,2084,37,0
29,5,2086,0,41
29,5,2089,0,55
29,5,2090,0,67
29,5,2092,0,20
29,5,2093,21,0
29,5,2095,0,36
29,5,2096,0,16
29,5,2097,0,21
29,5,2116,28,0
29,5,2122,18,0
29,5,2132,49,0
29,5,2133,50,0
29,5,2137,29,0
29,5,2156,38,0
29,5,2158,11,0
29,5,2160,25,0
29,5,2161,27,0
29,5,2169,30,0
29,5,2182,47,0
