Date,Session,Price,SellVolume,BuyVolume
9,8,-1,0,0
9,8,2152,0,28
9,8,2157,0,50
9,8,2161,0,61
9,8,2165,0,66
9,8,2166,0,19
9,8,2177,0,27
9,8,2178,0,61
9,8,2179,0,78
9,8,2181,0,77
9,8,2185,0,23
9,8,2187,0,41
9,8,2191,29,43
9,8,2192,0,12
9,8,2204,44,0
9,8,2208,63,0
9,8,2215,0,33
9,8,2216,20,0
9,8,2221,33,0
9,8,2222,42,0
9,8,2224,24,0
9,8,2246,48,0
9,8,2251,46,0
9,8,2252,44,0
9,8,2267,48,0
9,8,2271,29,0
9,8,2280,41,0
9,8,2288,20,0
9,8,2290,39,0
9,8,2295,37,0
9,8,2296,15,0
9,8,2306,22,0
9,8,2311,50,0
9,8,2312,80,0
9,8,2313,23,0
9,8,2314,27,0
9,8,2316,34,0
9,8,2318,31,0
9,8,2322,34,0
9,8,2331,30,0
9,8,2337,30,0
9,8,2338,41,0
