Date,Session,Price,SellVolume,BuyVolume
14,6,-1,0,0
14,6,2156,0,50
14,6,2170,0,41
14,6,2199,0,16
14,6,2202,0,60
14,6,2203,0,77
14,6,2206,0,44
14,6,2214,0,88
14,6,2215,0,28
14,6,2216,0,63
14,6,2217,0,83
14,6,2224,0,30
14,6,2226,0,53
14,6,2227,0,41
14,6,2235,0,26
14,6,2237,15,0
14,6,2245,39,17
14,6,2246,35,0
14,6,2247,55,0
14,6,2248,66,0
14,6,2249,47,0
14,6,2252,35,0
14,6,2259,63,0
14,6,2260,104,0
14,6,2261,69,0
14,6,2262,45,0
14,6,2266,44,0
14,6,2269,33,50
14,6,2271,0,20
14,6,2272,42,0
14,6,2275,30,0
14,6,2276,48,0
14,6,2288,0,10
14,6,2291,48,0
14,6,2293,27,0
14,6,2296,29,0
14,6,2299,34,0
14,6,2300,38,0
14,6,2321,40,0
