Date,Session,Price,SellVolume,BuyVolume
13,7,-1,0,0
13,7,2160,0,39
13,7,2162,0,38
13,7,2168,0,66
13,7,2175,0,47
13,7,2177,17,48
13,7,2180,0,54
13,7,2181,0,38
13,7,2184,0,40
13,7,2189,0,45
13,7,2190,0,78
13,7,2191,0,23
13,7,2194,0,41
13,7,2195,0,24
13,7,2199,0,34
13,7,2203,0,62
13,7,2206,0,35
13,7,2207,0,197
13,7,2208,0,66
13,7,2210,0,35
13,7,2211,0,25
13,7,2213,0,77
13,7,2215,0,17
13,7,2216,0,34
13,7,2217,0,136
13,7,2220,0,47
13,7,2221,0,48
13,7,2224,0,29
13,7,2227,0,12
13,7,2229,21,0
13,7,2230,41,0
13,7,2236,31,0
13,7,2238,0,17
13,7,2239,6,0
13,7,2240,68,0
13,7,2243,0,20
13,7,2248,38,0
13,7,2251,39,0
13,7,2252,28,0
13,7,2254,10,28
13,7,2257,34,0
13,7,2262,27,0
13,7,2271,34,0
13,7,2275,28,0
13,7,2277,35,0
