Date,Session,Price,SellVolume,BuyVolume
25,5,-1,0,0
25,5,2138,0,55
25,5,2163,0,43
25,5,2172,0,48
25,5,2178,0,69
25,5,2183,0,13
25,5,2186,0,31
25,5,2187,0,90
25,5,2191,30,0
25,5,2193,0,49
25,5,2195,0,84
25,5,2199,23,0
25,5,2201,0,12
25,5,2204,0,73
25,5,2208,0,47
25,5,2209,0,39
25,5,2215,15,0
25,5,2220,35,0
25,5,2221,20,0
25,5,2222,27,0
25,5,2226,72,0
25,5,2227,21,0
25,5,2230,35,46
25,5,2231,48,0
25,5,2232,104,0
25,5,2240,93,44
25,5,2242,20,0
25,5,2244,45,0
25,5,2246,16,0
25,5,2248,15,0
25,5,2252,37,11
25,5,2254,25,0
25,5,2255,17,0
25,5,2280,41,0
