Date,Session,Price,SellVolume,BuyVolume
21,8,-1,0,0
21,8,1956,0,40
21,8,1960,0,49
21,8,1967,0,32
21,8,1983,0,49
21,8,1992,0,30
21,8,2041,0,48
21,8,2044,0,30
21,8,2045,0,22
21,8,2063,0,23
21,8,2085,0,31
21,8,2087,0,27
21,8,2094,0,31
21,8,2096,0,12
21,8,2105,0,36
21,8,2106,0,15
21,8,2110,0,29
21,8,2111,0,37
21,8,2114,0,49
21,8,2116,0,35
21,8,2126,0,34
21,8,2128,0,40
21,8,2135,0,36
21,8,2137,0,18
21,8,2138,0,33
21,8,2146,45,0
21,8,2153,21,0
21,8,2155,0,31
21,8,2158,26,0
21,8,2161,0,36
21,8,2162,0,22
21,8,2164,47,45
21,8,2167,0,18
21,8,2170,0,20
21,8,2171,0,40
21,8,2172,0,62
21,8,2176,0,30
21,8,2177,0,92
21,8,2178,0,54
21,8,2185,0,35
21,8,2186,0,47
21,8,2190,0,52
21,8,2192,0,79
21,8,2193,25,24
21,8,2194,0,12
21,8,2200,0,50
21,8,2204,39,0
21,8,2208,22,0
21,8,2209,40,0
21,8,2214,28,0
21,8,2215,89,0
21,8,2220,72,0
21,8,2222,58,0
21,8,2231,81,0
21,8,2232,42,0
21,8,2234,28,0
21,8,2235,44,0
21,8,2238,20,0
21,8,2240,40,0
21,8,2244,145,0
21,8,2246,33,0
21,8,2256,42,0
21,8,2267,42,0
21,8,2278,11,0
