Date,Session,Price,SellVolume,BuyVolume
5,4,-1,0,0
5,4,2002,0,46
5,4,2015,0,41
5,4,2028,0,77
5,4,2033,34,11
5,4,2035,0,68
5,4,2036,0,34
5,4,2049,0,56
5,4,2050,0,47
5,4,2069,3,0
5,4,2070,0,23
5,4,2071,42,0
5,4,2072,68,0
5,4,2076,63,0
5,4,2077,28,0
5,4,2080,64,0
5,4,2083,44,0
5,4,2086,40,0
5,4,2090,51,0
5,4,2091,0,27
5,4,2101,24,0
5,4,2105,46,0
5,4,2112,19,0
5,4,2135,50,0
5,4,2142,42,0
5,4,2143,40,0
5,4,2147,0,20
5,4,2149,24,0
5,4,2151,0,38
5,4,2155,50,0
5,4,2161,25,0
5,4,2169,47,0
5,4,2173,42,0
5,4,2188,38,0
