Date,Session,Price,SellVolume,BuyVolume
19,8,-1,0,0
19,8,2181,0,18
19,8,2183,0,30
19,8,2195,0,19
19,8,2198,0,22
19,8,2202,0,80
19,8,2207,0,91
19,8,2209,0,48
19,8,2210,0,47
19,8,2211,0,82
19,8,2213,0,69
19,8,2214,0,62
19,8,2216,0,22
19,8,2222,0,16
19,8,2223,0,34
19,8,2224,0,19
19,8,2225,0,19
19,8,2228,0,44
19,8,2229,0,21
19,8,2231,0,42
19,8,2232,0,20
19,8,2233,0,14
19,8,2234,65,0
19,8,2235,0,11
19,8,2238,39,0
19,8,2239,16,0
19,8,2241,42,0
19,8,2242,94,0
19,8,2244,47,0
19,8,2247,61,0
19,8,2249,35,0
19,8,2250,44,0
19,8,2252,79,0
19,8,2254,77,0
19,8,2255,25,0
19,8,2256,107,0
19,8,2257,13,0
19,8,2258,60,0
19,8,2259,60,0
19,8,2262,40,0
19,8,2268,18,0
19,8,2277,50,0
19,8,2278,34,0
19,8,2292,31,0
19,8,2301,38,0
19,8,2304,18,0
19,8,2307,0,46
