Date,Session,Price,SellVolume,BuyVolume
19,7,-1,0,0
19,7,2181,0,18
19,7,2183,0,30
19,7,2198,0,22
19,7,2202,0,80
19,7,2207,0,67
19,7,2209,0,48
19,7,2210,0,47
19,7,2211,0,18
19,7,2213,0,69
19,7,2214,0,62
19,7,2216,47,22
19,7,2217,37,0
19,7,2222,0,16
19,7,2223,0,34
19,7,2224,0,19
19,7,2228,0,44
19,7,2231,0,42
19,7,2232,0,20
19,7,2233,0,14
19,7,2234,75,57
19,7,2236,0,17
19,7,2238,39,0
19,7,2239,16,0
19,7,2241,42,0
19,7,2242,94,20
19,7,2247,61,0
19,7,2249,35,0
19,7,2250,44,0
19,7,2252,79,0
19,7,2254,77,0
19,7,2255,25,0
19,7,2256,29,0
19,7,2257,13,0
19,7,2258,60,0
19,7,2259,60,0
19,7,2262,40,0
19,7,2277,50,0
