Date,Session,Price,SellVolume,BuyVolume
7,8,-1,0,0
7,8,2095,0,55
7,8,2100,0,17
7,8,2114,0,32
7,8,2116,0,57
7,8,2117,0,18
7,8,2126,0,30
7,8,2128,0,24
7,8,2136,0,139
7,8,2137,46,0
7,8,2138,0,17
7,8,2139,0,59
7,8,2148,0,14
7,8,2149,0,33
7,8,2154,0,33
7,8,2156,0,17
7,8,2159,0,11
7,8,2163,0,12
7,8,2167,38,0
7,8,2168,49,0
7,8,2169,27,33
7,8,2179,123,0
7,8,2180,65,0
7,8,2182,87,0
7,8,2252,34,0
7,8,2286,38,0
7,8,2296,26,0
7,8,2305,18,0
7,8,2307,18,0
7,8,2309,39,0
7,8,2310,50,0
7,8,2311,60,0
7,8,2319,42,0
7,8,2321,48,0
7,8,2324,32,0
7,8,2326,43,0
7,8,2328,72,0
7,8,2329,29,0
7,8,2330,19,0
7,8,2331,41,0
7,8,2336,45,0
7,8,2352,43,0
7,8,2364,46,0
