Date,Session,Price,SellVolume,BuyVolume
25,4,-1,0,0
25,4,2138,0,55
25,4,2163,0,43
25,4,2172,0,48
25,4,2178,0,69
25,4,2183,0,13
25,4,2186,0,31
25,4,2187,0,90
25,4,2193,0,21
25,4,2195,49,0
25,4,2197,12,0
25,4,2201,0,12
25,4,2204,0,73
25,4,2208,0,47
25,4,2209,8,39
25,4,2210,47,0
25,4,2215,23,0
25,4,2220,35,0
25,4,2222,27,0
25,4,2226,25,0
25,4,2227,21,0
25,4,2230,35,0
25,4,2231,48,0
25,4,2232,104,0
25,4,2235,0,35
25,4,2239,0,12
25,4,2240,46,0
25,4,2242,20,0
25,4,2244,45,0
25,4,2246,16,0
25,4,2248,15,0
25,4,2252,37,0
25,4,2254,25,0
25,4,2255,17,0
25,4,2275,0,40
25,4,2280,41,0
25,4,2296,0,37
