Date,Session,Price,SellVolume,BuyVolume
20,8,-1,0,0
20,8,2092,22,0
20,8,2112,39,0
20,8,2113,29,0
20,8,2125,49,0
20,8,2139,0,27
20,8,2145,0,25
20,8,2146,0,47
20,8,2152,0,25
20,8,2166,0,48
20,8,2190,0,38
20,8,2192,0,48
20,8,2194,0,34
20,8,2197,0,48
20,8,2198,0,45
20,8,2203,0,17
20,8,2204,45,0
20,8,2212,0,95
20,8,2216,0,36
20,8,2226,0,62
20,8,2227,0,45
20,8,2233,0,33
20,8,2234,0,35
20,8,2237,0,71
20,8,2239,0,170
20,8,2240,0,86
20,8,2241,0,76
20,8,2244,0,58
20,8,2245,0,14
20,8,2246,32,0
20,8,2247,0,63
20,8,2248,0,47
20,8,2249,0,11
20,8,2250,0,47
20,8,2252,29,0
20,8,2256,27,0
20,8,2260,0,14
20,8,2267,32,0
20,8,2269,42,0
20,8,2271,69,0
20,8,2272,131,0
20,8,2274,35,0
20,8,2275,48,0
20,8,2276,15,0
20,8,2278,49,0
20,8,2279,74,0
20,8,2282,57,0
20,8,2284,85,0
20,8,2285,71,0
20,8,2292,40,0
20,8,2332,15,0
