Date,Session,Price,SellVolume,BuyVolume
8,7,-1,0,0
8,7,2132,0,14
8,7,2135,0,34
8,7,2136,0,79
8,7,2138,0,38
8,7,2142,0,72
8,7,2144,0,108
8,7,2145,0,34
8,7,2150,0,44
8,7,2157,0,43
8,7,2159,34,0
8,7,2167,5,0
8,7,2173,14,0
8,7,2177,32,0
8,7,2178,73,0
8,7,2179,13,0
8,7,2181,90,0
8,7,2183,11,0
8,7,2184,27,0
8,7,2185,86,0
8,7,2187,54,0
8,7,2193,83,0
8,7,2196,0,33
8,7,2199,23,0
8,7,2200,94,0
8,7,2231,33,0
8,7,2288,47,0
8,7,2289,30,0
8,7,2301,20,0
8,7,2312,41,0
8,7,2314,39,0
8,7,2325,19,0
8,7,2338,18,0
8,7,2345,39,0
8,7,2354,16,0
