Date,Session,Price,SellVolume,BuyVolume
1,5,-1,0,0
1,5,1993,0,43
1,5,1997,0,46
1,5,1998,0,28
1,5,1999,0,132
1,5,2002,0,33
1,5,2003,0,30
1,5,2005,0,75
1,5,2010,0,17
1,5,2011,0,39
1,5,2015,0,75
1,5,2024,31,0
1,5,2032,0,39
1,5,2035,11,0
1,5,2036,91,37
1,5,2037,37,0
1,5,2038,25,0
1,5,2039,13,0
1,5,2040,135,0
1,5,2044,18,0
1,5,2046,88,0
1,5,2048,29,0
1,5,2050,39,0
1,5,2051,49,0
1,5,2053,24,35
1,5,2056,64,0
1,5,2059,34,0
1,5,2062,22,0
1,5,2064,0,26
1,5,2072,41,0
1,5,2073,37,0
1,5,2088,40,0
1,5,2096,21,0
