Date,Session,Price,SellVolume,BuyVolume
4,8,-1,0,0
4,8,1968,0,68
4,8,1979,0,33
4,8,1982,0,334
4,8,1985,0,37
4,8,1988,0,30
4,8,1989,0,35
4,8,1991,0,40
4,8,1994,0,35
4,8,1995,0,27
4,8,1997,0,16
4,8,1998,0,60
4,8,2000,0,17
4,8,2002,0,62
4,8,2007,0,37
4,8,2009,0,27
4,8,2022,36,0
4,8,2023,222,0
4,8,2025,48,0
4,8,2026,34,0
4,8,2028,62,0
4,8,2029,83,0
4,8,2032,19,0
4,8,2034,36,0
4,8,2035,15,0
4,8,2036,42,0
4,8,2038,49,0
4,8,2039,79,0
4,8,2043,64,0
4,8,2044,28,0
4,8,2054,40,0
4,8,2055,17,41
4,8,2056,23,0
4,8,2064,0,71
4,8,2067,18,0
4,8,2072,21,0
4,8,2074,0,38
4,8,2077,19,0
4,8,2080,28,0
4,8,2084,28,0
4,8,2085,17,0
4,8,2086,44,0
4,8,2115,25,0
4,8,2117,19,0
