Date,Session,Price,SellVolume,BuyVolume
18,7,-1,0,0
18,7,2213,0,99
18,7,2214,0,16
18,7,2227,0,21
18,7,2230,0,45
18,7,2235,25,92
18,7,2237,0,60
18,7,2238,0,24
18,7,2243,31,0
18,7,2245,0,100
18,7,2248,0,43
18,7,2249,50,0
18,7,2251,0,36
18,7,2254,0,42
18,7,2255,0,107
18,7,2256,0,49
18,7,2257,0,16
18,7,2260,44,0
18,7,2264,36,0
18,7,2272,30,0
18,7,2278,14,0
18,7,2279,40,0
18,7,2280,79,0
18,7,2281,18,0
18,7,2282,72,0
18,7,2284,0,14
18,7,2290,65,0
18,7,2292,16,0
18,7,2293,65,0
18,7,2297,37,0
18,7,2300,99,0
18,7,2307,44,0
18,7,2318,29,0
18,7,2339,47,0
