Date,Session,Price,SellVolume,BuyVolume
17,7,-1,0,0
17,7,2154,0,36
17,7,2157,13,0
17,7,2158,46,0
17,7,2164,0,33
17,7,2176,0,30
17,7,2177,23,0
17,7,2193,0,36
17,7,2197,0,63
17,7,2203,0,13
17,7,2207,0,15
17,7,2209,0,93
17,7,2210,0,99
17,7,2211,0,45
17,7,2212,0,68
17,7,2213,0,69
17,7,2222,0,24
17,7,2223,0,70
17,7,2224,33,15
17,7,2226,0,101
17,7,2229,0,65
17,7,2230,0,38
17,7,2232,0,34
17,7,2233,10,0
17,7,2235,11,0
17,7,2238,34,0
17,7,2239,16,0
17,7,2242,63,0
17,7,2243,14,0
17,7,2249,52,0
17,7,2254,118,0
17,7,2255,113,0
17,7,2256,89,0
17,7,2257,76,0
17,7,2258,73,0
17,7,2259,27,0
17,7,2279,24,0
17,7,2281,0,19
