Date,Session,Price,SellVolume,BuyVolume
17,8,-1,0,0
17,8,2154,0,36
17,8,2164,0,33
17,8,2176,0,30
17,8,2193,0,36
17,8,2197,0,63
17,8,2202,0,41
17,8,2203,0,13
17,8,2206,0,47
17,8,2207,0,15
17,8,2209,0,93
17,8,2210,0,99
17,8,2211,0,45
17,8,2212,0,68
17,8,2213,0,96
17,8,2222,0,24
17,8,2223,0,70
17,8,2224,0,15
17,8,2226,0,101
17,8,2229,0,41
17,8,2233,10,0
17,8,2235,11,0
17,8,2236,0,31
17,8,2238,34,0
17,8,2239,32,0
17,8,2242,63,0
17,8,2243,14,0
17,8,2248,65,0
17,8,2249,52,0
17,8,2251,75,0
17,8,2254,118,0
17,8,2255,141,0
17,8,2256,89,0
17,8,2257,76,0
17,8,2258,73,0
17,8,2259,27,0
17,8,2279,24,0
