Date,Session,Price,SellVolume,BuyVolume
17,5,-1,0,0
17,5,2176,0,30
17,5,2193,0,36
17,5,2197,0,63
17,5,2203,0,13
17,5,2207,0,15
17,5,2209,0,79
17,5,2210,0,39
17,5,2212,0,48
17,5,2213,0,69
17,5,2220,46,0
17,5,2223,0,70
17,5,2224,0,15
17,5,2226,0,81
17,5,2229,0,65
17,5,2230,0,38
17,5,2232,0,34
17,5,2233,0,9
17,5,2234,0,44
17,5,2235,11,0
17,5,2239,16,0
17,5,2242,63,0
17,5,2243,14,0
17,5,2249,52,0
17,5,2254,118,0
17,5,2255,51,0
17,5,2257,76,0
17,5,2258,73,0
17,5,2259,27,0
17,5,2262,0,27
17,5,2279,24,0
