Date,Session,Price,SellVolume,BuyVolume
13,8,-1,0,0
13,8,2160,0,39
13,8,2162,0,38
13,8,2168,0,66
13,8,2175,0,47
13,8,2177,0,48
13,8,2180,0,54
13,8,2181,0,38
13,8,2184,0,40
13,8,2189,0,45
13,8,2190,0,78
13,8,2191,0,23
13,8,2194,0,41
13,8,2195,0,24
13,8,2199,0,34
13,8,2203,0,62
13,8,2206,0,35
13,8,2207,0,239
13,8,2208,0,66
13,8,2210,0,35
13,8,2211,0,25
13,8,2213,0,77
13,8,2215,0,17
13,8,2216,0,34
13,8,2217,0,136
13,8,2219,0,40
13,8,2220,0,47
13,8,2221,0,48
13,8,2223,0,19
13,8,2224,27,29
13,8,2227,0,12
13,8,2230,14,0
13,8,2233,19,0
13,8,2236,31,0
13,8,2238,0,22
13,8,2239,6,0
13,8,2240,68,0
13,8,2248,38,0
13,8,2251,74,0
13,8,2252,111,0
13,8,2254,10,0
13,8,2257,34,0
13,8,2262,27,0
13,8,2269,17,0
13,8,2271,34,0
13,8,2275,28,0
13,8,2277,35,0
