Date,Session,Price,SellVolume,BuyVolume
24,7,-1,0,0
24,7,2100,0,46
24,7,2113,0,57
24,7,2122,0,29
24,7,2127,0,48
24,7,2133,0,65
24,7,2134,0,159
24,7,2137,0,60
24,7,2141,48,0
24,7,2144,0,39
24,7,2146,0,73
24,7,2147,0,48
24,7,2149,0,22
24,7,2150,16,63
24,7,2151,0,37
24,7,2152,0,28
24,7,2155,0,12
24,7,2163,0,49
24,7,2165,41,0
24,7,2166,4,0
24,7,2168,45,44
24,7,2170,5,0
24,7,2173,116,0
24,7,2174,43,0
24,7,2175,47,0
24,7,2176,45,0
24,7,2177,202,0
24,7,2179,0,13
24,7,2180,74,0
24,7,2184,25,0
24,7,2189,50,0
24,7,2191,17,0
24,7,2192,45,0
24,7,2193,48,19
24,7,2194,73,0
24,7,2195,118,0
24,7,2197,49,0
24,7,2198,41,0
24,7,2201,32,0
24,7,2202,74,0
24,7,2203,0,40
24,7,2204,42,0
24,7,2217,40,0
24,7,2222,41,0
24,7,2227,22,0
24,7,2229,21,0
24,7,2243,39,0
