Date,Session,Price,SellVolume,BuyVolume
28,8,-1,0,0
28,8,2100,0,84
28,8,2105,15,0
28,8,2110,43,0
28,8,2116,0,46
28,8,2124,0,30
28,8,2126,39,0
28,8,2130,0,20
28,8,2135,0,18
28,8,2136,0,76
28,8,2139,0,17
28,8,2141,0,45
28,8,2143,0,213
28,8,2146,0,42
28,8,2149,0,45
28,8,2150,0,44
28,8,2152,0,35
28,8,2155,44,0
28,8,2157,0,25
28,8,2160,0,35
28,8,2161,0,63
28,8,2163,0,87
28,8,2164,0,26
28,8,2165,0,16
28,8,2166,14,0
28,8,2172,47,0
28,8,2177,39,0
28,8,2180,49,0
28,8,2181,40,0
28,8,2186,197,0
28,8,2188,41,0
28,8,2189,74,0
28,8,2192,18,0
28,8,2196,43,0
28,8,2202,40,0
28,8,2203,39,0
28,8,2206,74,0
28,8,2208,35,0
28,8,2209,82,0
28,8,2216,79,0
28,8,2224,37,0
