Date,Session,Price,SellVolume,BuyVolume
6,6,-1,0,0
6,6,2062,0,45
6,6,2077,0,44
6,6,2088,0,41
6,6,2090,0,81
6,6,2091,0,62
6,6,2092,0,18
6,6,2096,0,173
6,6,2117,18,0
6,6,2118,52,0
6,6,2120,18,0
6,6,2131,69,0
6,6,2133,52,0
6,6,2134,49,0
6,6,2139,128,0
6,6,2190,44,0
6,6,2198,48,0
6,6,2210,37,0
6,6,2222,32,0
6,6,2223,43,0
6,6,2228,61,0
6,6,2244,22,0
6,6,2254,36,0
6,6,2255,41,0
6,6,2258,23,28
6,6,2259,27,0
6,6,2262,43,0
6,6,2272,50,0
6,6,2280,15,0
6,6,2286,41,0
6,6,2287,26,0
6,6,2292,43,0
6,6,2303,48,0
