Date,Session,Price,SellVolume,BuyVolume
29,6,-1,0,0
29,6,2020,0,39
29,6,2024,0,55
29,6,2032,0,11
29,6,2035,0,21
29,6,2036,0,30
29,6,2037,0,43
29,6,2041,41,26
29,6,2044,34,29
29,6,2045,0,30
29,6,2047,0,22
29,6,2051,0,23
29,6,2055,0,48
29,6,2056,0,38
29,6,2057,0,27
29,6,2060,0,49
29,6,2067,0,66
29,6,2069,0,85
29,6,2074,0,64
29,6,2075,0,67
29,6,2076,0,71
29,6,2077,0,72
29,6,2078,0,48
29,6,2082,0,45
29,6,2086,0,41
29,6,2089,0,55
29,6,2090,42,44
29,6,2093,21,0
29,6,2097,19,0
29,6,2099,45,0
29,6,2110,35,0
29,6,2116,28,0
29,6,2122,18,0
29,6,2129,0,18
29,6,2132,49,0
29,6,2133,50,0
29,6,2137,29,0
29,6,2156,38,0
29,6,2158,11,0
29,6,2160,25,0
29,6,2161,27,0
29,6,2169,30,0
29,6,2182,47,0
