Date,Session,Price,SellVolume,BuyVolume
25,6,-1,0,0
25,6,2126,35,0
25,6,2138,0,55
25,6,2161,30,0
25,6,2163,0,43
25,6,2172,0,48
25,6,2178,0,69
25,6,2179,16,0
25,6,2183,0,13
25,6,2186,0,31
25,6,2187,0,90
25,6,2189,46,0
25,6,2193,0,49
25,6,2195,0,84
25,6,2198,0,49
25,6,2201,0,12
25,6,2204,0,73
25,6,2208,0,47
25,6,2209,0,39
25,6,2220,2,10
25,6,2221,58,0
25,6,2222,64,0
25,6,2226,72,0
25,6,2227,21,0
25,6,2230,35,0
25,6,2231,48,0
25,6,2232,121,0
25,6,2240,93,0
25,6,2241,10,0
25,6,2242,20,0
25,6,2243,21,0
25,6,2244,85,0
25,6,2246,16,0
25,6,2248,15,0
25,6,2252,37,0
25,6,2254,25,0
25,6,2255,17,0
25,6,2280,41,0
