Date,Session,Price,SellVolume,BuyVolume
23,6,-1,0,0
23,6,2068,0,27
23,6,2085,0,11
23,6,2091,0,48
23,6,2098,0,63
23,6,2099,0,33
23,6,2100,0,48
23,6,2101,41,35
23,6,2103,0,46
23,6,2104,0,42
23,6,2105,0,34
23,6,2106,0,13
23,6,2108,0,50
23,6,2110,0,45
23,6,2111,0,46
23,6,2113,27,0
23,6,2114,0,47
23,6,2117,0,68
23,6,2120,0,41
23,6,2122,0,10
23,6,2127,18,0
23,6,2128,38,0
23,6,2136,42,0
23,6,2141,59,0
23,6,2143,105,0
23,6,2145,74,0
23,6,2146,70,0
23,6,2156,24,0
23,6,2157,56,0
23,6,2158,48,0
23,6,2162,22,0
23,6,2165,83,0
23,6,2179,48,0
