Date,Session,Price,SellVolume,BuyVolume
24,8,-1,0,0
24,8,2100,0,46
24,8,2113,0,57
24,8,2122,0,29
24,8,2127,0,48
24,8,2133,0,65
24,8,2134,0,159
24,8,2137,0,60
24,8,2144,43,39
24,8,2146,0,135
24,8,2147,0,48
24,8,2149,0,22
24,8,2150,0,63
24,8,2151,0,37
24,8,2152,0,28
24,8,2155,0,12
24,8,2156,0,28
24,8,2163,0,49
24,8,2168,38,0
24,8,2170,5,0
24,8,2171,27,0
24,8,2173,116,0
24,8,2174,43,0
24,8,2175,47,0
24,8,2176,45,0
24,8,2177,202,0
24,8,2180,74,0
24,8,2184,25,0
24,8,2186,38,0
24,8,2189,94,0
24,8,2191,17,0
24,8,2192,45,0
24,8,2193,48,0
24,8,2194,73,0
24,8,2195,118,0
24,8,2197,49,0
24,8,2198,41,0
24,8,2201,32,0
24,8,2202,74,0
24,8,2204,42,0
24,8,2210,11,0
24,8,2214,49,0
24,8,2215,0,29
24,8,2216,36,0
24,8,2217,40,0
24,8,2222,41,0
24,8,2225,45,0
24,8,2227,49,0
24,8,2229,21,0
24,8,2243,39,0
