Date,Session,Price,SellVolume,BuyVolume
28,7,-1,0,0
28,7,2130,0,20
28,7,2133,19,0
28,7,2135,0,18
28,7,2136,0,76
28,7,2139,0,17
28,7,2141,0,45
28,7,2143,0,174
28,7,2146,29,42
28,7,2149,0,45
28,7,2150,0,44
28,7,2152,0,35
28,7,2160,0,35
28,7,2161,0,63
28,7,2163,0,87
28,7,2164,0,26
28,7,2165,0,46
28,7,2166,14,0
28,7,2167,0,18
28,7,2172,47,0
28,7,2177,39,0
28,7,2181,40,0
28,7,2186,116,0
28,7,2188,41,0
28,7,2189,74,0
28,7,2192,18,0
28,7,2196,43,0
28,7,2202,40,0
28,7,2203,39,0
28,7,2206,74,0
28,7,2208,35,0
28,7,2209,82,0
28,7,2216,79,0
28,7,2224,37,0
