Date,Session,Price,SellVolume,BuyVolume
9,6,-1,0,0
9,6,2152,0,28
9,6,2157,0,50
9,6,2161,0,61
9,6,2165,0,66
9,6,2177,0,27
9,6,2178,0,61
9,6,2179,0,78
9,6,2181,0,18
9,6,2185,0,23
9,6,2187,0,41
9,6,2191,0,43
9,6,2200,13,0
9,6,2204,68,0
9,6,2208,63,0
9,6,2216,20,0
9,6,2221,33,0
9,6,2222,27,0
9,6,2224,24,0
9,6,2235,0,37
9,6,2246,48,0
9,6,2251,46,0
9,6,2252,44,0
9,6,2267,48,0
9,6,2271,29,0
9,6,2280,41,0
9,6,2288,20,0
9,6,2290,39,0
9,6,2296,15,0
9,6,2306,22,0
9,6,2312,48,0
9,6,2313,23,0
9,6,2314,27,0
9,6,2316,34,0
