Date,Session,Price,SellVolume,BuyVolume
17,6,-1,0,0
17,6,2176,0,30
17,6,2193,0,36
17,6,2197,0,63
17,6,2203,0,13
17,6,2207,0,15
17,6,2209,0,93
17,6,2210,13,39
17,6,2211,0,45
17,6,2212,0,68
17,6,2213,0,69
17,6,2222,0,24
17,6,2223,0,70
17,6,2224,0,15
17,6,2226,0,81
17,6,2229,0,65
17,6,2230,0,38
17,6,2231,25,0
17,6,2232,0,34
17,6,2233,40,9
17,6,2234,0,25
17,6,2235,11,0
17,6,2239,16,0
17,6,2242,63,0
17,6,2243,14,0
17,6,2249,52,0
17,6,2254,118,0
17,6,2255,51,0
17,6,2256,89,0
17,6,2257,76,34
17,6,2258,73,0
17,6,2259,27,0
17,6,2279,24,0
