Date,Session,Price,SellVolume,BuyVolume
13,5,-1,0,0
13,5,2162,0,38
13,5,2168,0,20
13,5,2175,0,47
13,5,2177,0,48
13,5,2180,0,54
13,5,2181,0,38
13,5,2192,25,0
13,5,2194,0,41
13,5,2195,39,24
13,5,2199,0,34
13,5,2207,0,197
13,5,2208,0,66
13,5,2210,0,35
13,5,2211,0,25
13,5,2215,21,0
13,5,2216,16,0
13,5,2217,0,136
13,5,2220,0,47
13,5,2221,0,48
13,5,2224,0,29
13,5,2227,0,23
13,5,2231,0,39
13,5,2232,0,32
13,5,2239,6,0
13,5,2240,68,0
13,5,2246,0,49
13,5,2252,28,0
13,5,2254,10,0
13,5,2257,34,0
13,5,2262,27,0
13,5,2271,34,0
13,5,2275,28,0
13,5,2277,35,0
