Date,Session,Price,SellVolume,BuyVolume
24,4,-1,0,0
24,4,2100,0,46
24,4,2113,0,57
24,4,2116,36,0
24,4,2122,0,29
24,4,2127,0,48
24,4,2134,13,159
24,4,2137,0,60
24,4,2142,43,0
24,4,2144,0,39
24,4,2147,0,48
24,4,2149,0,22
24,4,2152,0,28
24,4,2155,0,41
24,4,2160,0,18
24,4,2161,15,0
24,4,2170,63,0
24,4,2173,41,0
24,4,2174,43,0
24,4,2177,202,0
24,4,2180,74,0
24,4,2182,0,16
24,4,2184,25,0
24,4,2186,0,32
24,4,2187,0,35
24,4,2189,0,41
24,4,2192,45,0
24,4,2194,50,0
24,4,2195,79,0
24,4,2197,49,0
24,4,2198,41,0
24,4,2202,0,41
24,4,2204,27,0
