Date,Session,Price,SellVolume,BuyVolume
14,7,-1,0,0
14,7,2156,0,50
14,7,2170,0,41
14,7,2199,0,16
14,7,2202,0,60
14,7,2203,0,77
14,7,2206,0,44
14,7,2214,0,88
14,7,2215,0,28
14,7,2216,0,63
14,7,2217,0,83
14,7,2224,0,66
14,7,2226,0,53
14,7,2227,0,41
14,7,2234,0,34
14,7,2235,0,26
14,7,2245,0,17
14,7,2246,9,0
14,7,2247,55,0
14,7,2248,83,0
14,7,2249,47,0
14,7,2252,67,0
14,7,2259,63,0
14,7,2260,104,0
14,7,2261,69,0
14,7,2262,45,0
14,7,2265,0,50
14,7,2266,44,0
14,7,2269,129,0
14,7,2270,42,0
14,7,2271,0,15
14,7,2272,42,0
14,7,2275,30,0
14,7,2276,48,0
14,7,2279,66,0
14,7,2283,0,23
14,7,2285,41,0
14,7,2291,48,0
14,7,2293,27,0
14,7,2296,29,0
14,7,2299,34,0
14,7,2300,38,0
14,7,2321,40,0
14,7,2326,0,48
