Date,Session,Price,SellVolume,BuyVolume
22,7,-1,0,0
22,7,2057,0,40
22,7,2059,0,32
22,7,2072,0,10
22,7,2076,0,32
22,7,2083,0,45
22,7,2085,0,47
22,7,2087,0,46
22,7,2099,0,31
22,7,2112,34,0
22,7,2120,0,32
22,7,2123,50,0
22,7,2134,0,66
22,7,2143,46,19
22,7,2147,0,60
22,7,2149,22,63
22,7,2150,46,0
22,7,2152,30,0
22,7,2155,0,91
22,7,2156,0,34
22,7,2168,0,43
22,7,2176,45,0
22,7,2177,39,0
22,7,2178,27,0
22,7,2184,26,0
22,7,2190,65,45
22,7,2192,77,0
22,7,2196,39,0
22,7,2197,56,0
22,7,2198,78,0
22,7,2200,57,0
22,7,2201,27,0
22,7,2204,33,0
22,7,2212,46,0
22,7,2219,85,0
