Date,Session,Price,SellVolume,BuyVolume
24,6,-1,0,0
24,6,2100,0,46
24,6,2113,0,57
24,6,2122,0,29
24,6,2127,0,48
24,6,2133,0,65
24,6,2134,0,159
24,6,2137,0,60
24,6,2144,0,39
24,6,2147,0,48
24,6,2149,0,22
24,6,2150,0,63
24,6,2151,0,37
24,6,2152,0,28
24,6,2155,0,12
24,6,2158,34,0
24,6,2159,49,0
24,6,2163,0,49
24,6,2166,35,0
24,6,2170,5,0
24,6,2173,116,70
24,6,2174,43,0
24,6,2175,47,12
24,6,2176,45,0
24,6,2177,202,0
24,6,2180,74,0
24,6,2184,25,0
24,6,2191,17,0
24,6,2192,45,0
24,6,2193,48,0
24,6,2194,50,0
24,6,2195,118,0
24,6,2196,0,32
24,6,2197,49,0
24,6,2198,41,0
24,6,2202,74,0
24,6,2204,27,0
24,6,2217,40,0
24,6,2222,41,0
24,6,2229,21,0
