Date,Session,Price,SellVolume,BuyVolume
26,8,-1,0,0
26,8,2140,31,0
26,8,2141,0,40
26,8,2158,0,58
26,8,2159,0,33
26,8,2160,0,31
26,8,2161,0,24
26,8,2162,0,49
26,8,2163,0,47
26,8,2165,0,44
26,8,2166,35,0
26,8,2167,0,33
26,8,2169,0,40
26,8,2171,0,190
26,8,2172,0,33
26,8,2173,0,56
26,8,2177,0,21
26,8,2178,0,143
26,8,2179,0,18
26,8,2181,0,22
26,8,2184,39,0
26,8,2188,29,0
26,8,2191,14,0
26,8,2194,14,0
26,8,2196,119,0
26,8,2197,68,0
26,8,2201,83,0
26,8,2202,36,0
26,8,2205,106,0
26,8,2207,25,0
26,8,2208,29,0
26,8,2209,40,0
26,8,2210,0,33
26,8,2212,45,0
26,8,2214,120,0
26,8,2216,57,0
